"name_old","name_new","class_old","class_new","value_old","value_new","missings","recodes"
"V045174","V045174","factor","factor","0. NA","0. NA","",""
"V045174","V045174","factor","factor","1. Yes","1. Yes","",""
"V045174","V045174","factor","factor","5. No","5. No","",""
"V045174","V045174","factor","factor","7. Depends {VOL}","7. Depends {VOL}","",""
"V045174","V045174","factor","factor","8. Don't know","8. Don't know","",""
"V045174","V045174","factor","factor","9. Refused","9. Refused","",""
"V045174","V045174","factor","factor",".",".","",""
"V045174A","V045174A","factor","factor","1. A lot","1. A lot","",""
"V045174A","V045174A","factor","factor","3. Some","3. Some","",""
"V045174A","V045174A","factor","factor","5. Not very much at all","5. Not very much at all","",""
"V045174A","V045174A","factor","factor","8. Don't know","8. Don't know","",""
"V045174A","V045174A","factor","factor","9. Refused","9. Refused","",""
"V045174A","V045174A","factor","factor",".",".","",""
"V045175","V045175","factor","factor","0. NA","0. NA","",""
"V045175","V045175","factor","factor","1. A lot","1. A lot","",""
"V045175","V045175","factor","factor","2. Fairly often","2. Fairly often","",""
"V045175","V045175","factor","factor","3. Once in a while","3. Once in a while","",""
"V045175","V045175","factor","factor","4. Hardly ever","4. Hardly ever","",""
"V045175","V045175","factor","factor","8. Don't know","8. Don't know","",""
"V045175","V045175","factor","factor","9. Refused","9. Refused","",""
"V045175","V045175","factor","factor",".",".","",""
"V045176","V045176","factor","factor","0. NA","0. NA","",""
"V045176","V045176","factor","factor","1. A lot","1. A lot","",""
"V045176","V045176","factor","factor","2. Fairly often","2. Fairly often","",""
"V045176","V045176","factor","factor","3. Once in a while","3. Once in a while","",""
"V045176","V045176","factor","factor","4. Hardly ever","4. Hardly ever","",""
"V045176","V045176","factor","factor","8. Don't know","8. Don't know","",""
"V045176","V045176","factor","factor","9. Refused","9. Refused","",""
"V045176","V045176","factor","factor",".",".","",""
"V045177","V045177","factor","factor","0. NA","0. NA","",""
"V045177","V045177","factor","factor","1. Yes","1. Yes","",""
"V045177","V045177","factor","factor","5. No","5. No","",""
"V045177","V045177","factor","factor","7. Depends {VOL}","7. Depends {VOL}","",""
"V045177","V045177","factor","factor","8. Don't know","8. Don't know","",""
"V045177","V045177","factor","factor","9. Refused","9. Refused","",""
"V045177","V045177","factor","factor",".",".","",""
"V045177A","V045177A","factor","factor","1. A lot","1. A lot","",""
"V045177A","V045177A","factor","factor","3. Some","3. Some","",""
"V045177A","V045177A","factor","factor","5. Not very much at all","5. Not very much at all","",""
"V045177A","V045177A","factor","factor","8. Don't know","8. Don't know","",""
"V045177A","V045177A","factor","factor","9. Refused","9. Refused","",""
"V045177A","V045177A","factor","factor",".",".","",""
"V045178","V045178","factor","factor","0. NA","0. NA","",""
"V045178","V045178","factor","factor","1. A lot","1. A lot","",""
"V045178","V045178","factor","factor","2. Fairly often","2. Fairly often","",""
"V045178","V045178","factor","factor","3. Once in a while","3. Once in a while","",""
"V045178","V045178","factor","factor","4. Hardly ever","4. Hardly ever","",""
"V045178","V045178","factor","factor","8. Don't know","8. Don't know","",""
"V045178","V045178","factor","factor","9. Refused","9. Refused","",""
"V045178","V045178","factor","factor",".",".","",""
"V045179","V045179","factor","factor","0. NA","0. NA","",""
"V045179","V045179","factor","factor","1. A lot","1. A lot","",""
"V045179","V045179","factor","factor","2. Fairly often","2. Fairly often","",""
"V045179","V045179","factor","factor","3. Once in a while","3. Once in a while","",""
"V045179","V045179","factor","factor","4. Hardly ever","4. Hardly ever","",""
"V045179","V045179","factor","factor","8. Don't know","8. Don't know","",""
"V045179","V045179","factor","factor","9. Refused","9. Refused","",""
"V045179","V045179","factor","factor",".",".","",""
"V045180","V045180","factor","factor","0. NA","0. NA","",""
"V045180","V045180","factor","factor","1. Yes","1. Yes","",""
"V045180","V045180","factor","factor","5. No","5. No","",""
"V045180","V045180","factor","factor","7. Depends {VOL}","7. Depends {VOL}","",""
"V045180","V045180","factor","factor","8. Don't know","8. Don't know","",""
"V045180","V045180","factor","factor","9. Refused","9. Refused","",""
"V045180","V045180","factor","factor",".",".","",""
"V045180A","V045180A","factor","factor","1. A lot","1. A lot","",""
"V045180A","V045180A","factor","factor","3. Some","3. Some","",""
"V045180A","V045180A","factor","factor","5. Not very much at all","5. Not very much at all","",""
"V045180A","V045180A","factor","factor","8. Don't know","8. Don't know","",""
"V045180A","V045180A","factor","factor","9. Refused","9. Refused","",""
"V045180A","V045180A","factor","factor",".",".","",""
"V045181","V045181","factor","factor","0. NA","0. NA","",""
"V045181","V045181","factor","factor","1. A lot","1. A lot","",""
"V045181","V045181","factor","factor","2. Fairly often","2. Fairly often","",""
"V045181","V045181","factor","factor","3. Once in a while","3. Once in a while","",""
"V045181","V045181","factor","factor","4. Hardly ever","4. Hardly ever","",""
"V045181","V045181","factor","factor","8. Don't know","8. Don't know","",""
"V045181","V045181","factor","factor","9. Refused","9. Refused","",""
"V045181","V045181","factor","factor",".",".","",""
"V045182","V045182","factor","factor","0. NA","0. NA","",""
"V045182","V045182","factor","factor","1. A lot","1. A lot","",""
"V045182","V045182","factor","factor","2. Fairly often","2. Fairly often","",""
"V045182","V045182","factor","factor","3. Once in a while","3. Once in a while","",""
"V045182","V045182","factor","factor","4. Hardly ever","4. Hardly ever","",""
"V045182","V045182","factor","factor","8. Don't know","8. Don't know","",""
"V045182","V045182","factor","factor","9. Refused","9. Refused","",""
"V045182","V045182","factor","factor",".",".","",""
"V045183","V045183","factor","factor","1. Agree strongly","1. Agree strongly","",""
"V045183","V045183","factor","factor","2. Agree Somewhat","2. Agree Somewhat","",""
"V045183","V045183","factor","factor","3. Neither agree nor disagree","3. Neither agree nor disagree","",""
"V045183","V045183","factor","factor","4. Disagree Somewhat","4. Disagree Somewhat","",""
"V045183","V045183","factor","factor","5. Disagree strongly","5. Disagree strongly","",""
"V045183","V045183","factor","factor","8. Don't know","8. Don't know","",""
"V045183","V045183","factor","factor","9. Refused","9. Refused","",""
"V045183","V045183","factor","factor",".",".","",""
"V045184","V045184","factor","factor","1. Agree strongly","1. Agree strongly","",""
"V045184","V045184","factor","factor","2. Agree Somewhat","2. Agree Somewhat","",""
"V045184","V045184","factor","factor","3. Neither agree nor disagree","3. Neither agree nor disagree","",""
"V045184","V045184","factor","factor","4. Disagree Somewhat","4. Disagree Somewhat","",""
"V045184","V045184","factor","factor","5. Disagree strongly","5. Disagree strongly","",""
"V045184","V045184","factor","factor","8. Don't know","8. Don't know","",""
"V045184","V045184","factor","factor","9. Refused","9. Refused","",""
"V045184","V045184","factor","factor",".",".","",""
"V045185","V045185","factor","factor","1. Agree strongly","1. Agree strongly","",""
"V045185","V045185","factor","factor","2. Agree Somewhat","2. Agree Somewhat","",""
"V045185","V045185","factor","factor","3. Neither agree nor disagree","3. Neither agree nor disagree","",""
"V045185","V045185","factor","factor","4. Disagree Somewhat","4. Disagree Somewhat","",""
"V045185","V045185","factor","factor","5. Disagree strongly","5. Disagree strongly","",""
"V045185","V045185","factor","factor","8. Don't know","8. Don't know","",""
"V045185","V045185","factor","factor","9. Refused","9. Refused","",""
"V045185","V045185","factor","factor",".",".","",""
"V045186","V045186","factor","factor","1. Most people can be trusted","1. Most people can be trusted","",""
"V045186","V045186","factor","factor","5. Can't be too careful","5. Can't be too careful","",""
"V045186","V045186","factor","factor","8. Don't know","8. Don't know","",""
"V045186","V045186","factor","factor","9. Refused","9. Refused","",""
"V045186","V045186","factor","factor",".",".","",""
"V045187","V045187","factor","factor","1. Take advantage","1. Take advantage","",""
"V045187","V045187","factor","factor","5. Try to be fair","5. Try to be fair","",""
"V045187","V045187","factor","factor","8. Don't know","8. Don't know","",""
"V045187","V045187","factor","factor","9. Refused","9. Refused","",""
"V045187","V045187","factor","factor",".",".","",""
"V045188","V045188","factor","factor","1. Try to be helpful","1. Try to be helpful","",""
"V045188","V045188","factor","factor","5. Just looking out for themselves","5. Just looking out for themselves","",""
"V045188","V045188","factor","factor","8. Don't know","8. Don't know","",""
"V045188","V045188","factor","factor","9. Refused","9. Refused","",""
"V045188","V045188","factor","factor",".",".","",""
"V045189","V045189","factor","factor","1. Agree strongly","1. Agree strongly","",""
"V045189","V045189","factor","factor","2. Agree somewhat","2. Agree somewhat","",""
"V045189","V045189","factor","factor","3. Neither agree nor disagree","3. Neither agree nor disagree","",""
"V045189","V045189","factor","factor","4. Disagree somewhat","4. Disagree somewhat","",""
"V045189","V045189","factor","factor","5. Disagree strongly","5. Disagree strongly","",""
"V045189","V045189","factor","factor","8. Don't know","8. Don't know","",""
"V045189","V045189","factor","factor","9. Refused","9. Refused","",""
"V045189","V045189","factor","factor",".",".","",""
"V045190","V045190","factor","factor","1. Agree strongly","1. Agree strongly","",""
"V045190","V045190","factor","factor","2. Agree somewhat","2. Agree somewhat","",""
"V045190","V045190","factor","factor","3. Neither agree nor disagree","3. Neither agree nor disagree","",""
"V045190","V045190","factor","factor","4. Disagree somewhat","4. Disagree somewhat","",""
"V045190","V045190","factor","factor","5. Disagree strongly","5. Disagree strongly","",""
"V045190","V045190","factor","factor","8. Don't know","8. Don't know","",""
"V045190","V045190","factor","factor","9. Refused","9. Refused","",""
"V045190","V045190","factor","factor",".",".","",""
"V045191","V045191","factor","factor","1. Agree strongly","1. Agree strongly","",""
"V045191","V045191","factor","factor","2. Agree somewhat","2. Agree somewhat","",""
"V045191","V045191","factor","factor","3. Neither agree nor disagree","3. Neither agree nor disagree","",""
"V045191","V045191","factor","factor","4. Disagree somewhat","4. Disagree somewhat","",""
"V045191","V045191","factor","factor","5. Disagree strongly","5. Disagree strongly","",""
"V045191","V045191","factor","factor","8. Don't know","8. Don't know","",""
